AC_CLASS;AC_MASS;NUM_ENGS;INCIDENT_MONTH;INCIDENT_YEAR;HEIGHT;SPEED;PHASE_OF_FLT;DAMAGE;BIRDS_STRUCK;SIZE;WARNED
A;4;2;9;2013;50;150;3;N;2;Small;Y
A;4;2;9;2013;50;150;3;M;1;Medium;N
A;4;2;10;2013;50;150;3;N;1;Unknown;Unknown
A;4;2;2;2014;50;150;3;N;1;Medium;N
A;4;3;4;2014;50;150;3;N;1;Small;Unknown
A;4;2;6;2014;50;150;3;N;1;Medium;N
A;4;2;6;2014;50;150;3;N;1;Small;Y
A;4;2;6;2014;50;150;3;N;1;Small;Y
A;3;2;10;2012;75;150;3;N;1;Medium;N
A;4;2;10;2010;75;150;3;N;1;Medium;Unknown
A;2;2;7;2010;100;150;3;N;2;Small;N
A;3;2;7;2010;100;150;3;N;1;Small;N
A;3;2;7;2010;100;150;3;N;1;Small;Y
A;3;2;8;2010;100;150;3;N;1;Small;N
A;3;2;11;2010;100;150;3;N;2;Medium;N
A;3;2;9;2011;100;150;3;N;2;Small;N
A;3;2;9;2011;100;150;3;N;1;Medium;N
A;3;2;5;2012;100;150;3;N;1;Large;N
A;3;2;6;2012;100;150;3;N;1;Small;Unknown
A;3;2;10;2012;100;150;3;N;1;Small;Unknown
A;3;2;12;2012;100;150;3;M?;1;Large;N
A;3;2;5;2014;100;150;3;N;1;Small;Y
A;4;2;3;2010;100;150;3;N;1;Small;Y
A;4;2;3;2010;100;150;3;N;1;Small;N
A;4;2;1;2010;100;150;3;N;1;Small;N
A;4;2;6;2010;100;150;3;N;1;Small;N
A;4;2;7;2010;100;150;3;N;1;Small;N
A;4;2;7;2010;100;150;3;S;1;Medium;Y
A;4;2;8;2010;100;150;3;N;1;Medium;N
A;4;2;8;2010;100;150;3;N;2;Small;N
A;4;2;8;2010;100;150;3;N;1;Small;N
A;4;2;8;2010;100;150;3;N;1;Small;N
A;4;2;9;2010;100;150;3;N;1;Small;Unknown
A;4;2;9;2010;100;150;3;N;1;Small;Y
A;4;2;10;2010;100;150;3;N;1;Small;N
A;4;2;11;2010;100;150;3;N;1;Unknown;Y
A;4;2;5;2011;100;150;3;N;2;Small;N
A;4;2;6;2011;100;150;3;N;1;Small;N
A;4;2;7;2011;100;150;3;N;1;Medium;N
A;4;2;11;2011;100;150;3;N;2;Small;Y
A;4;2;3;2012;100;150;3;N;1;Small;Y
A;4;2;5;2012;100;150;3;N;1;Small;N
A;4;2;6;2012;100;150;3;N;1;Small;Y
A;4;2;6;2012;100;150;3;N;1;Small;Y
A;4;2;6;2012;100;150;3;N;1;Small;Y
A;4;2;6;2012;100;150;3;N;1;Small;N
A;4;2;6;2012;100;150;3;N;1;Small;N
A;4;2;7;2012;100;150;3;N;1;Small;Y
A;4;2;8;2012;100;150;3;N;1;Small;Y
A;4;2;9;2012;100;150;3;N;1;Medium;Y
A;4;2;10;2012;100;150;3;N;2;Small;Y
A;4;2;10;2012;100;150;3;N;1;Small;Unknown
A;4;2;10;2012;100;150;3;N;1;Medium;Unknown
A;4;2;10;2012;100;150;3;N;1;Small;Y
A;4;2;11;2012;100;150;3;N;1;Medium;N
A;4;2;12;2012;100;150;3;N;1;Small;Unknown
A;4;2;1;2013;100;150;3;N;1;Small;N
A;4;2;5;2013;100;150;3;N;1;Small;N
A;4;2;7;2013;100;150;3;N;1;Small;N
A;4;2;7;2013;100;150;3;N;1;Medium;Y
A;4;2;7;2013;100;150;3;N;1;Small;N
A;4;2;7;2013;100;150;3;N;1;Small;N
A;4;2;7;2013;100;150;3;N;1;Medium;N
A;4;2;8;2013;100;150;3;N;1;Small;Y
A;4;2;8;2013;100;150;3;N;1;Unknown;N
A;4;2;11;2013;100;150;3;N;3;Small;N
A;4;2;12;2013;100;150;3;N;1;Unknown;N
A;4;2;1;2014;100;150;3;N;1;Large;Y
A;4;2;1;2014;100;150;3;N;1;Small;Unknown
A;4;2;1;2014;100;150;3;N;1;Medium;N
A;4;2;3;2014;100;150;3;N;1;Small;N
A;4;2;3;2014;100;150;3;N;1;Medium;N
A;4;2;6;2014;100;150;3;N;1;Medium;N
A;1;2;5;2013;150;150;3;N;1;Small;Unknown
A;3;2;1;2010;150;150;3;N;1;Large;N
A;4;2;7;2011;150;150;3;N;1;Medium;N
A;4;2;8;2011;150;150;3;N;1;Small;Y
A;4;2;6;2012;150;150;3;N;1;Large;N
A;4;2;12;2012;150;150;3;M;1;Medium;Y
A;4;2;2;2014;150;150;3;M?;1;Medium;N
A;3;2;3;2010;200;150;3;N;1;Small;Y
A;3;2;8;2010;200;150;3;N;1;Small;N
A;3;2;11;2011;200;150;3;N;1;Small;Y
A;3;2;7;2012;200;150;3;N;1;Medium;Y
A;3;2;11;2012;200;150;3;N;1;Small;Y
A;3;2;5;2013;200;150;3;N;2;Small;N
A;4;2;7;2010;200;150;3;N;1;Small;Y
A;4;2;9;2010;200;150;3;N;1;Small;Y
A;4;2;10;2010;200;150;3;N;1;Small;N
A;4;2;4;2011;200;150;3;N;1;Small;Y
A;4;2;5;2011;200;150;3;N;1;Small;Y
A;4;2;6;2011;200;150;3;N;1;Medium;N
A;4;2;9;2011;200;150;3;N;3;Small;Y
A;4;2;11;2011;200;150;3;N;1;Small;Y
A;4;2;12;2011;200;150;3;N;1;Small;Y
A;4;2;4;2012;200;150;3;N;1;Small;N
A;4;2;8;2012;200;150;3;N;1;Small;Y
A;4;2;8;2012;200;150;3;N;1;Small;Y
A;4;2;9;2012;200;150;3;N;1;Small;Unknown
A;4;2;10;2012;200;150;3;N;1;Small;Y
A;4;2;10;2012;200;150;3;N;2;Small;N
A;4;2;11;2012;200;150;3;N;2;Small;Y
A;4;2;1;2013;200;150;3;N;1;Medium;N
A;4;2;5;2013;200;150;3;N;1;Small;Unknown
A;4;2;9;2013;200;150;3;N;1;Small;Unknown
A;4;2;10;2013;200;150;3;N;1;Small;N
A;4;2;10;2010;250;150;3;N;1;Medium;Y
A;4;2;6;2012;250;150;3;S;1;Medium;Y
A;4;2;7;2013;250;150;3;N;1;Small;N
A;4;2;8;2013;250;150;3;N;1;Medium;Y
A;4;2;4;2013;280;150;3;S;1;Small;N
A;3;2;10;2011;300;150;3;N;2;Small;Unknown
A;3;2;6;2012;300;150;3;N;1;Medium;N
A;3;2;7;2012;300;150;3;N;1;Small;N
A;4;2;5;2010;300;150;3;N;1;Small;N
A;4;2;6;2010;300;150;3;N;1;Small;N
A;4;2;12;2011;300;150;3;N;2;Small;N
A;4;2;8;2012;300;150;3;N;1;Small;Unknown
A;4;2;10;2012;300;150;3;N;2;Small;Unknown
A;4;2;1;2013;300;150;3;S;2;Medium;Unknown
A;4;3;4;2013;300;150;3;N;1;Small;Unknown
A;4;2;11;2013;300;150;3;N;1;Small;N
A;4;2;5;2012;320;150;3;N;1;Small;Unknown
A;2;2;11;2013;400;150;3;S;2;Large;N
A;2;2;11;2013;400;150;3;N;1;Large;Y
A;3;2;3;2010;400;150;3;M;1;Medium;N
A;4;4;5;2010;400;150;3;M;1;Medium;N
A;4;2;9;2011;400;150;3;N;1;Unknown;N
A;4;2;10;2011;400;150;3;N;1;Unknown;Unknown
A;4;2;9;2012;400;150;3;N;1;Medium;N
A;4;2;7;2013;400;150;3;N;1;Small;N
A;4;2;7;2013;400;150;3;N;1;Unknown;Unknown
A;4;2;5;2014;400;150;3;N;1;Small;Y
A;4;2;6;2014;400;150;3;N;1;Small;N
A;2;2;9;2012;500;150;3;N;2;Small;N
A;3;2;3;2010;500;150;3;N;1;Small;N
A;3;2;5;2011;500;150;3;N;1;Small;Y
A;3;2;1;2013;500;150;3;N;1;Unknown;N
A;3;2;1;2013;500;150;3;N;1;Unknown;N
A;4;2;3;2010;500;150;3;N;1;Small;Y
A;4;2;2;2010;500;150;3;N;1;Small;N
A;4;2;4;2010;500;150;3;N;1;Large;N
A;4;2;8;2010;500;150;3;N;1;Unknown;Y
A;4;2;4;2011;500;150;3;N;1;Small;Y
A;4;2;6;2011;500;150;3;N;2;Small;N
A;4;2;11;2011;500;150;3;N;2;Small;N
A;4;2;11;2012;500;150;3;N;1;Small;Y
A;4;2;11;2012;500;150;3;N;1;Small;N
A;4;2;6;2013;500;150;3;N;1;Small;N
A;4;2;9;2013;500;150;3;N;1;Small;N
A;4;2;3;2014;500;150;3;N;1;Medium;Unknown
A;4;2;4;2011;550;150;3;N;2;Small;N
A;4;2;4;2010;600;150;3;N;1;Large;Unknown
A;4;2;9;2011;600;150;3;N;1;Small;N
A;4;2;6;2014;600;150;3;N;1;Small;Y
A;4;2;7;2012;700;150;3;N;1;Small;Unknown
A;4;2;2;2014;700;150;3;N;1;Small;Y
A;2;2;6;2013;800;150;3;N;0;Medium;N
A;3;2;11;2011;800;150;3;M;1;Large;Y
A;3;2;9;2013;800;150;3;N;1;Small;Unknown
A;4;2;6;2010;800;150;3;N;1;Small;N
A;4;2;5;2011;800;150;3;N;1;Small;Y
A;4;2;1;2012;800;150;3;M;1;Large;N
A;4;2;3;2013;800;150;3;N;1;Medium;Unknown
A;4;2;10;2010;900;150;3;N;1;Medium;Y
A;4;2;3;2014;900;150;3;N;1;Small;Y
A;2;2;11;2011;1000;150;3;M;1;Medium;Unknown
A;4;2;8;2010;1000;150;3;N;1;Small;Y
A;4;2;8;2010;1000;150;3;N;1;Small;Y
A;4;2;10;2010;1000;150;3;S;1;Unknown;N
A;4;2;10;2010;1000;150;3;N;1;Small;N
A;4;2;12;2010;1000;150;3;N;1;Medium;N
A;4;2;12;2010;1000;150;3;M?;2;Small;N
A;4;2;3;2012;1000;150;3;N;1;Medium;Unknown
A;4;2;5;2012;1000;150;3;N;1;Medium;Unknown
A;4;2;5;2013;1000;150;3;N;1;Small;Unknown
A;4;2;6;2014;1000;150;3;N;1;Small;Unknown
A;4;2;4;2010;1100;150;3;M;1;Medium;N
;1;;4;2011;1200;150;3;M;1;Medium;N
A;3;2;5;2011;1200;150;3;M;1;Medium;N
A;4;2;12;2011;1200;150;3;N;1;Large;Y
A;4;2;1;2011;1300;150;3;N;1;Medium;Y
A;3;2;8;2011;1500;150;3;N;1;Small;N
A;3;2;6;2013;1500;150;3;N;1;Small;Unknown
A;4;2;11;2012;1700;150;3;M;1;Medium;Unknown
A;3;2;1;2013;1800;150;3;N;1;Medium;N
A;1;1;4;2013;2000;150;3;M;1;Large;N
A;4;2;10;2010;2000;150;3;N;1;Small;N
A;4;2;11;2011;2000;150;3;M;1;Large;N
A;4;2;9;2013;2000;150;3;N;2;Small;N
A;4;2;12;2013;2000;150;3;N;1;Small;Unknown
A;1;1;1;2010;2500;150;3;M;1;Large;Y
A;2;2;11;2012;3300;150;3;M;2;Medium;Y
A;4;2;10;2013;3900;150;3;N;1;Medium;Y
A;2;1;8;2012;4500;150;3;N;1;Unknown;N
A;4;2;10;2012;20;151;3;N;1;Small;Y
A;4;2;7;2010;30;152;3;N;1;Small;Y
A;4;2;4;2012;50;152;3;N;1;Small;Y
A;4;2;9;2011;20;153;3;S;2;Large;Y
A;4;2;5;2013;10;154;3;N;1;Small;Y
A;4;2;6;2013;50;154;3;N;1;Large;N
A;4;2;3;2012;1;155;3;N;1;Large;Y
A;4;2;3;2014;3;155;3;N;1;Small;N
A;4;3;10;2013;5;155;3;N;1;Small;Y
A;3;2;7;2011;10;155;3;N;1;Small;Y
A;4;2;7;2010;10;155;3;N;2;Small;N
A;4;2;11;2011;10;155;3;N;1;Small;N
A;4;2;6;2012;10;155;3;N;1;Small;Y
A;4;2;7;2013;10;155;3;N;1;Small;N
A;4;2;9;2013;10;155;3;N;1;Small;Y
A;4;2;4;2014;10;155;3;N;1;Medium;N
A;4;2;5;2014;10;155;3;N;1;Small;Y
A;4;2;5;2014;10;155;3;N;1;Small;N
A;4;2;1;2010;20;155;3;N;1;Medium;Y
A;4;2;7;2013;20;155;3;N;1;Small;N
A;4;2;7;2010;25;155;3;N;2;Small;Y
A;4;2;5;2013;30;155;3;N;1;Small;N
A;4;2;6;2010;50;155;3;N;1;Small;N
A;4;2;10;2010;50;155;3;M;1;Unknown;N
A;4;2;1;2011;50;155;3;N;2;Small;N
A;4;2;5;2011;50;155;3;N;1;Small;N
A;4;2;10;2012;50;155;3;N;1;Small;Unknown
A;4;2;7;2013;50;155;3;N;1;Small;Unknown
A;4;2;8;2013;50;155;3;N;1;Small;N
A;4;2;10;2013;50;155;3;N;1;Unknown;N
A;4;2;5;2010;75;155;3;N;1;Small;Y
A;4;2;8;2012;75;155;3;N;1;Small;Unknown
A;3;2;8;2013;100;155;3;N;1;Small;Unknown
A;4;2;8;2010;100;155;3;N;2;Small;N
A;4;2;5;2011;100;155;3;N;1;Small;N
A;4;2;8;2011;100;155;3;N;1;Unknown;Unknown
A;4;2;12;2011;100;155;3;N;1;Small;N
A;4;2;12;2012;100;155;3;S;1;Medium;N
A;4;2;10;2013;175;155;3;N;2;Medium;N
A;4;2;1;2011;200;155;3;N;1;Medium;N
A;4;2;2;2011;200;155;3;N;1;Medium;N
A;4;2;12;2011;200;155;3;M;2;Small;Y
A;4;2;9;2011;400;155;3;N;1;Medium;Y
A;4;2;5;2010;500;155;3;N;1;Medium;Y
A;4;2;10;2011;500;155;3;N;1;Small;N
A;4;2;10;2011;500;155;3;N;1;Small;Y
A;4;2;5;2013;500;155;3;N;1;Small;N
A;4;2;10;2010;700;155;3;N;1;Small;N
A;3;2;11;2010;800;155;3;N;1;Small;N
A;4;2;12;2012;800;155;3;N;1;Small;Unknown
A;4;2;10;2012;1000;155;3;N;1;Unknown;N
A;4;2;9;2013;1000;155;3;N;1;Small;N
A;4;2;11;2011;1500;155;3;N;1;Medium;Y
A;4;2;8;2011;3;156;3;N;1;Small;Y
A;4;2;7;2012;10;156;3;N;1;Small;N
A;4;2;8;2011;20;156;3;N;2;Small;Y
A;4;2;7;2010;50;156;3;N;1;Medium;N
A;4;2;6;2012;50;156;3;N;2;Small;Y
A;4;2;11;2010;200;156;3;N;2;Small;N
A;4;2;12;2012;800;157;3;N;1;Small;N
A;4;2;11;2012;1;160;3;M;2;Large;N
A;4;2;5;2010;5;160;3;N;2;Small;Y
A;4;2;6;2010;5;160;3;M;3;Small;Y
A;4;2;9;2012;5;160;3;N;1;Small;N
A;4;2;6;2014;5;160;3;N;1;Small;Y
A;3;2;9;2011;10;160;3;N;2;Small;N
A;3;2;11;2011;10;160;3;N;2;Small;Y
A;3;2;6;2012;10;160;3;N;1;Small;N
A;3;2;6;2013;10;160;3;N;1;Small;N
A;4;2;2;2010;10;160;3;M?;1;Medium;N
A;4;2;4;2011;10;160;3;S;1;Large;Y
A;4;2;5;2011;10;160;3;N;1;Medium;Unknown
A;4;2;7;2011;10;160;3;N;1;Medium;N
A;4;2;7;2011;10;160;3;N;1;Small;N
A;4;2;7;2011;10;160;3;N;1;Medium;N
A;4;2;8;2011;10;160;3;N;2;Small;Unknown
A;4;2;8;2011;10;160;3;N;1;Small;N
A;4;2;10;2011;10;160;3;N;2;Small;N
A;4;2;3;2012;10;160;3;N;1;Small;N
A;4;2;5;2012;10;160;3;N;1;Small;N
A;4;2;5;2012;10;160;3;N;1;Small;N
A;4;2;6;2012;10;160;3;M;2;Medium;N
A;4;2;7;2012;10;160;3;N;2;Small;N
A;4;2;10;2012;10;160;3;N;1;Medium;Y
A;4;2;5;2013;10;160;3;N;1;Small;N
A;4;2;7;2013;10;160;3;N;1;Small;N
A;4;2;8;2013;10;160;3;N;2;Small;Y
A;4;2;6;2014;10;160;3;N;1;Small;N
A;4;2;4;2012;14;160;3;N;1;Small;N
A;4;2;7;2010;15;160;3;N;1;Small;Unknown
A;4;2;6;2011;15;160;3;N;1;Small;Unknown
A;4;2;11;2011;15;160;3;N;1;Small;N
A;4;2;3;2012;15;160;3;N;1;Unknown;Unknown
A;3;2;2;2010;20;160;3;N;1;Small;Unknown
A;3;2;6;2011;20;160;3;N;2;Small;Y
A;4;2;2;2011;20;160;3;N;1;Medium;Y
A;4;2;6;2011;20;160;3;N;1;Small;N
A;4;2;7;2011;20;160;3;N;1;Small;Y
A;4;2;9;2011;20;160;3;N;1;Medium;N
A;4;2;8;2012;20;160;3;N;1;Small;N
A;4;2;9;2012;20;160;3;N;2;Medium;Unknown
A;4;2;4;2013;20;160;3;N;1;Small;Y
A;4;2;9;2013;20;160;3;N;1;Small;N
A;4;2;10;2013;20;160;3;N;1;Small;N
A;4;2;12;2013;20;160;3;N;2;Small;N
A;4;3;12;2013;20;160;3;N;2;Small;n
A;4;2;5;2014;20;160;3;N;1;Small;N
A;4;2;8;2010;25;160;3;N;1;Small;N
A;4;2;12;2010;25;160;3;N;1;Small;Unknown
A;4;2;5;2013;25;160;3;N;1;Medium;N
A;4;2;8;2010;30;160;3;N;2;Small;N
A;4;2;8;2011;30;160;3;N;1;Small;N
A;4;2;3;2013;30;160;3;N;1;Small;Y
A;4;2;4;2011;35;160;3;N;1;Medium;N
A;4;2;4;2012;35;160;3;N;2;Small;Unknown
A;4;2;1;2014;40;160;3;N;1;Small;Y
A;3;2;2;2011;50;160;3;N;1;Small;Y
A;3;2;12;2011;50;160;3;N;1;Small;N
A;4;2;7;2010;50;160;3;N;3;Small;Y
A;4;2;8;2010;50;160;3;N;2;Small;Y
A;4;2;12;2010;50;160;3;N;1;Small;N
A;4;2;1;2011;50;160;3;N;1;Small;N
A;4;2;6;2011;50;160;3;N;1;Small;Y
A;4;2;7;2011;50;160;3;N;1;Small;N
A;4;2;7;2011;50;160;3;N;2;Small;N
A;4;2;8;2011;50;160;3;M;1;Small;Y
A;4;2;10;2011;50;160;3;N;1;Small;N
A;4;2;1;2012;50;160;3;N;2;Small;N
A;4;2;5;2012;50;160;3;N;1;Small;N
A;4;2;6;2012;50;160;3;N;1;Small;Y
A;4;2;6;2012;50;160;3;N;1;Small;Unknown
A;4;2;6;2012;50;160;3;N;1;Small;Y
A;4;2;7;2012;50;160;3;N;1;Medium;Unknown
A;4;2;7;2012;50;160;3;N;1;Small;N
A;4;2;8;2012;50;160;3;N;1;Small;N
A;4;2;10;2012;50;160;3;N;1;Small;Unknown
A;4;2;12;2012;50;160;3;N;1;Medium;Y
A;4;2;4;2013;50;160;3;N;1;Medium;N
A;4;2;3;2012;50;160;3;N;1;Small;Unknown
A;4;2;5;2013;50;160;3;M;2;Medium;N
A;4;2;5;2013;50;160;3;N;1;Medium;Y
A;4;2;6;2013;50;160;3;N;1;Small;Y
A;4;2;6;2013;50;160;3;N;1;Small;Y
A;4;2;6;2013;50;160;3;N;1;Small;N
A;4;2;7;2013;50;160;3;N;1;Small;N
A;4;2;7;2013;50;160;3;N;2;Small;N
A;4;2;8;2013;50;160;3;N;1;Small;Y
A;4;2;9;2013;50;160;3;N;1;Small;Unknown
A;4;2;9;2013;50;160;3;N;1;Medium;Unknown
A;4;2;9;2013;50;160;3;N;1;Small;N
A;4;3;10;2013;50;160;3;N;1;Small;N
A;4;2;11;2013;50;160;3;N;1;Small;Y
A;4;2;11;2013;50;160;3;N;1;Small;Y
A;4;2;12;2013;50;160;3;M;1;Large;Y
A;4;2;2;2014;50;160;3;N;2;Small;Unknown
A;4;2;6;2014;50;160;3;N;1;Small;Y
A;4;2;6;2014;70;160;3;N;1;Small;N
A;4;2;12;2013;80;160;3;N;2;Small;Y
A;4;2;10;2012;90;160;3;N;1;Small;N
A;3;2;6;2010;100;160;3;N;1;Small;N
A;3;2;9;2010;100;160;3;M?;1;Medium;N
A;3;2;12;2010;100;160;3;N;1;Small;N
A;3;2;1;2011;100;160;3;N;2;Small;N
A;3;2;10;2011;100;160;3;M;2;Small;N
A;3;2;9;2013;100;160;3;M;1;Medium;Unknown
A;4;2;4;2010;100;160;3;N;1;Medium;Y
A;4;2;5;2010;100;160;3;M?;1;Medium;Y
A;4;2;5;2010;100;160;3;N;1;Medium;Y
A;4;2;5;2010;100;160;3;N;1;Small;N
A;4;2;6;2010;100;160;3;N;1;Small;Y
A;4;2;7;2010;100;160;3;N;1;Small;N
A;4;2;8;2010;100;160;3;N;1;Small;Unknown
A;4;2;8;2010;100;160;3;N;2;Small;Y
A;4;2;12;2010;100;160;3;N;1;Medium;N
A;4;2;9;2010;100;160;3;N;1;Small;Unknown
A;4;2;1;2011;100;160;3;M?;1;Large;Y
A;4;2;3;2011;100;160;3;N;1;Small;N
A;4;2;5;2010;100;160;3;N;2;Small;Unknown
A;4;2;5;2011;100;160;3;N;1;Medium;Unknown
A;4;2;6;2011;100;160;3;N;1;Medium;Unknown
A;4;2;11;2011;100;160;3;N;1;Medium;N
A;4;2;4;2012;100;160;3;N;0;Small;Unknown
A;4;2;6;2012;100;160;3;N;1;Large;Y
A;4;3;6;2012;100;160;3;N;1;Medium;N
A;4;2;7;2012;100;160;3;N;1;Small;N
A;4;2;7;2012;100;160;3;N;1;Small;Unknown
A;4;2;8;2012;100;160;3;N;1;Medium;N
A;4;2;4;2013;100;160;3;M?;2;Small;Y
A;4;2;5;2013;100;160;3;N;1;Small;N
A;4;2;7;2013;100;160;3;N;1;Medium;N
A;4;2;7;2013;100;160;3;N;1;Medium;Unknown
A;4;2;8;2013;100;160;3;N;1;Small;Y
A;4;2;8;2013;100;160;3;N;2;Small;N
A;4;2;8;2013;100;160;3;N;1;Small;Unknown
A;4;2;8;2013;100;160;3;N;1;Small;Unknown
A;4;2;9;2013;100;160;3;N;1;Small;Y
A;4;2;9;2013;100;160;3;N;1;Small;Unknown
A;4;2;10;2013;100;160;3;N;1;Small;Y
A;4;2;4;2014;100;160;3;N;1;Small;Y
A;4;2;5;2014;100;160;3;N;1;Medium;Unknown
A;4;2;6;2014;100;160;3;N;1;Small;Unknown
A;5;4;7;2011;100;160;3;M?;1;Large;Unknown
A;4;2;3;2010;150;160;3;N;1;Medium;N
A;4;2;10;2010;150;160;3;N;1;Small;N
A;4;2;7;2012;150;160;3;N;1;Small;N
A;2;2;6;2010;200;160;3;N;1;Small;Y
A;2;2;1;2011;200;160;3;N;2;Unknown;N
A;3;2;1;2010;200;160;3;N;1;Medium;Y
